,Unnamed: 0.1,Unnamed: 0,Number,Name,Start,End,Link,id,namespace,orig_price,fmt_orig_price,tags,seller,taglist,action,adventure,puzzle,rpg,shooter,strategy,survival,osx,windows,singleplayer,multiplayer
210,210,210,267,Rise of the Tomb Raider: 20 Year Celebration,12/31/2021,1/6/2022,https://store.epicgames.com/en-US/p/rise-of-the-tomb-raider,1d053e8b4a784eb2bbe1b1924419d459,48ffecf4a89f4fd496817b0451384f39,2999.0,$29.99,"['1216', '21122', '1188', '21894', '21127', '9547', '9549', '15375', '21138', '1203', '21139', '21140', '21109', '21141', '1336', '1370', '1117', '21149', '21119']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1336'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",True,True,False,False,False,False,False,False,True,True,True
211,211,211,266,Tomb Raider Game of the Year Edition,12/31/2021,1/6/2022,https://store.epicgames.com/en-US/p/tomb-raider,1c5143aeec774495a5acc9d613af181b,caca23a0954f4c1aba1fdd7e277b81e2,1999.0,$19.99,"['1216', '21122', '1188', '21127', '9547', '9549', '15375', '21138', '21139', '21140', '21109', '21141', '1370', '1117', '21149', '21119']","Crystal Dynamics, Inc.","[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",True,True,False,False,False,False,False,False,True,True,False
212,212,212,265,Salt and Sanctuary,12/29/2021,12/30/2021,https://store.epicgames.com/en-US/p/salt-and-sanctuary,b69fb17fe548401297c61f0e88807031,79d9bff700bb46a790b21e8c73b34899,1799.0,$17.99,"['1216', '21122', '19847', '21129', '9547', '21137', '21138', '21139', '21140', '1333', '21141', '1370', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '19847'}, {'id': '21129'}, {'id': '9547'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '1333'}, {'id': '21141'}, {'id': '1370'}, {'id': '21149'}]",True,False,False,False,False,False,False,False,True,True,False
213,213,213,264,Moving Out,12/28/2021,12/29/2021,https://store.epicgames.com/en-US/p/moving-out,0a8b32256f374cf4998c3ecf44c31db9,f919a1262081444fb28f0fdef68d6b14,2499.0,$24.99,"['1264', '1296', '1110', '21894', '1370', '9547', '21119', '15375']",,"[{'id': '1264'}, {'id': '1296'}, {'id': '1110'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '21119'}, {'id': '15375'}]",False,False,False,False,False,False,False,False,True,True,False
214,214,214,263,Mages of Mystralia,12/27/2021,12/28/2021,https://store.epicgames.com/en-US/p/mages-of-mystralia,464a19f4865248b5948c9514af11d563,bd12fd574df14846ad24703ca7b1a12b,1999.0,$19.99,"['1216', '21109', '1370', '9547', '1117', '1263']",,"[{'id': '1216'}, {'id': '21109'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1263'}]",True,True,False,False,False,False,False,False,True,True,False
215,215,215,262,Control,12/26/2021,12/27/2021,https://store.epicgames.com/en-US/p/control,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
216,216,216,261,Prey,12/25/2021,12/26/2021,https://store.epicgames.com/en-US/p/prey,ed17077691c541c19dc95e47fdd1cfd5,6ea398b9c2244250a9177c0b8a69b5cd,3999.0,$39.99,"['1216', '21122', '21894', '21127', '9547', '1294', '15375', '21138', '21139', '21140', '21109', '21141', '1336', '1210', '1370', '1117', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '1294'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1336'}, {'id': '1210'}, {'id': '1370'}, {'id': '1117'}, {'id': '21149'}]",True,True,False,False,True,False,False,False,True,True,False
217,217,217,260,Pathfinder: Kingmaker,12/24/2021,12/25/2021,https://store.epicgames.com/en-US/p/pathfinder-kingmaker,8b8f6bb0adb0477eb3841748f3d95aa4,6daaf10529e94fccaa8ee43b66adbe4a,3999.0,$39.99,"['1333', '21894', '1367', '1370', '9547', '10719', '15375']",Plaion,"[{'id': '1333'}, {'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '10719'}, {'id': '15375'}]",False,False,False,False,False,False,False,False,True,True,False
218,218,218,259,Vampyr,12/23/2021,12/24/2021,https://store.epicgames.com/en-US/p/vampyr,1c319cea18464c909b9b0c2ea5e155a0,epic,3999.0,$39.99,"['1216', '1367', '1370', '9547', '9549']",,"[{'id': '1216'}, {'id': '1367'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}]",True,False,False,False,False,False,False,False,True,True,False
219,219,219,258,Mutant Year Zero: Road to Eden,12/22/2021,12/23/2021,https://store.epicgames.com/en-US/p/mutant-year-zero,9651fd57c8a34e81949aab28a084ced7,4756b80eb0f74d45b77922e54052cfed,3499.0,$34.99,"['21122', '1188', '21894', '21129', '1386', '9547', '15375', '21138', '21139', '21140', '21141', '1367', '1370', '1115', '21147', '21149']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21129'}, {'id': '1386'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,True,False
220,220,220,257,Second Extinction,12/21/2021,12/22/2021,https://store.epicgames.com/en-US/p/second-extinction,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
221,221,221,256,Loop Hero,12/20/2021,12/21/2021,https://store.epicgames.com/en-US/p/loop-hero,db122f42b41f4dec927e0f280cf653bd,ff50f85ed609454e80ac46d9496da34d,1499.0,$14.99,"['21122', '1188', '21894', '21127', '9547', '1263', '15375', '21137', '21138', '21139', '21140', '21141', '1370', '1181', '21149', '10719', '21119']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1181'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
222,222,222,255,The Vanishing of Ethan Carter,12/19/2021,12/20/2021,https://store.epicgames.com/en-US/p/the-vanishing-of-ethan-carter,bdea68145b61462f9cd17068e835aadf,f401d7e187e349138380d22e991b29ca,1999.0,$19.99,"['1381', '21894', '1127', '1370', '9547']",,"[{'id': '1381'}, {'id': '21894'}, {'id': '1127'}, {'id': '1370'}, {'id': '9547'}]",False,False,False,False,False,False,False,False,True,True,False
223,223,223,254,Remnant: From the Ashes,12/18/2021,12/19/2021,https://store.epicgames.com/en-US/p/remnant-from-the-ashes,a0bb13a219f747f88dff4c2a50b070c0,663e521f2a444199be58152fd93fa66e,3999.0,$39.99,"['1216', '21122', '1188', '21129', '9547', '15375', '1264', '21138', '21139', '21140', '21109', '21141', '1210', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21129'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1210'}, {'id': '21149'}]",True,False,False,False,True,False,False,False,True,False,False
224,224,224,253,Neon Abyss,12/17/2021,12/18/2021,https://store.epicgames.com/en-US/p/neon-abyss,1ad9b7fca007477ca454d2048d019d2f,b0ebefb11a9145488af78f6d2488afff,1999.0,$19.99,"['21122', '1188', '21894', '21127', '1258', '9547', '9549', '15375', '21136', '21138', '21139', '21140', '21141', '1210', '1083', '21149', '1151', '21119']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '1258'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21136'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1210'}, {'id': '1083'}, {'id': '21149'}, {'id': '1151'}, {'id': '21119'}]",False,False,False,False,True,False,False,False,True,False,False
225,225,225,252,Shenmue III,12/16/2021,12/17/2021,https://store.epicgames.com/en-US/p/shenmue-3,4045372b7cc449b3bcfbe4af8d31bf10,epic,2999.0,$29.99,"['1216', '1370', '9547', '1117']",,"[{'id': '1216'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]",True,True,False,False,False,False,False,False,True,True,False
226,226,226,251,Prison Architect,12/9/2021,12/16/2021,https://store.epicgames.com/en-US/p/prison-architect,cf42bfef8bdc4a3b9db9ae500c9bfe06,3ffb410dab2d409aacd39a1abc6fcbba,2999.0,$29.99,"['21122', '1123', '1188', '21127', '9547', '1293', '15375', '1393', '21138', '21139', '21140', '21141', '1370', '1115', '21149', '10719', '21119']",,"[{'id': '21122'}, {'id': '1123'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '1293'}, {'id': '15375'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
227,227,227,250,Godfall Challenger Edition,12/9/2021,12/16/2021,https://store.epicgames.com/en-US/p/godfall,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
228,228,228,249,while True: learn(),12/2/2021,12/9/2021,https://store.epicgames.com/en-US/p/while-true-learn,154108003e4e4f099634188deb9a01b8,9359fa123dbf4b89b7d70be316d7810c,1299.0,$12.99,"['1393', '1298', '21894', '19847', '1370', '9547', '1102', '21150', '10719']",,"[{'id': '1393'}, {'id': '1298'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1102'}, {'id': '21150'}, {'id': '10719'}]",False,False,True,False,False,False,False,False,True,True,False
229,229,229,248,Dead by Daylight,12/2/2021,12/9/2021,https://store.epicgames.com/en-US/p/dead-by-daylight,dc3a03c1ce5d467bb5db4693be7dbef8,611482b8586142cda48a0786eb8a127c,1999.0,$19.99,"['1216', '21122', '21125', '21129', '1131', '9547', '15375', '21138', '1203', '21139', '21140', '21141', '1080', '21149']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21125'}, {'id': '21129'}, {'id': '1131'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1080'}, {'id': '21149'}]",True,False,False,False,False,False,True,False,True,False,True
230,230,230,247,Antstream – Epic Welcome Pack,11/25/2021,12/2/2021,https://store.epicgames.com/en-US/p/antstream-arcade--epic-welcome-pack,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
231,231,231,246,theHunter: Call of the Wild,11/25/2021,12/2/2021,https://store.epicgames.com/en-US/p/thehunter-call-of-the-wild,7b0d120a875547e9bec70192ddcc96e2,c7f9346e3db148fca6dd63e9dd8451bd,1999.0,$19.99,"['1188', '9547', '1294', '1264', '1393', '21138', '1203', '21139', '21140', '21141', '1370', '21146', '1307', '21149', '21119']",Expansive Worlds AB,"[{'id': '1188'}, {'id': '9547'}, {'id': '1294'}, {'id': '1264'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1307'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,True
232,232,232,245,Guild of Dungeoneering,11/18/2021,11/25/2021,https://store.epicgames.com/en-US/p/guild-of-dungeoneering-classic,fc75b7c573c64c24a937823183f8468e,e04dd85a41d740ac972df346afd913a6,1999.0,$19.99,"['21894', '1370', '9547', '1181', '10719']",Gambrinous,"[{'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1181'}, {'id': '10719'}]",False,False,False,False,False,False,False,False,True,True,False
233,233,233,244,Kid A Mnesia Exhibition,11/18/2021,11/25/2021,https://store.epicgames.com/en-US/p/kid-a-mnesia-exhibition,b8bf369a354e4a01b01d61d750b1bc6d,72eb87039aa74e82a4b873c276de61e3,0.0,0,"['1381', '1370', '9547', '9549', '1294', '10719']",Epic Games Publishing,"[{'id': '1381'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1294'}, {'id': '10719'}]",False,False,False,False,False,False,False,False,True,True,False
234,234,234,243,Never Alone,11/18/2021,11/25/2021,https://store.epicgames.com/en-US/p/never-alone-kisima-ingitchuna,16783bcdd53842b0bae38c187d9bfce9,e578f95e616d4dc29a70d0f7be01ebb5,1999.0,$19.99,"['1218', '19847', '1080', '1370', '9547', '1263']",,"[{'id': '1218'}, {'id': '19847'}, {'id': '1080'}, {'id': '1370'}, {'id': '9547'}, {'id': '1263'}]",False,False,False,False,False,False,True,False,True,True,False
235,235,235,242,Rogue Company Season Four Epic Pack,11/11/2021,11/18/2021,https://store.epicgames.com/en-US/p/rogue-company--season-4-epic-pack,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
236,236,236,241,Tiny Tina’s Assault on Dragon Keep,11/11/2021,11/18/2021,https://store.epicgames.com/en-US/p/tiny-tinas-assault-on-dragon-keep-a-wonderlands-one-shot-adventure,,,,,,,,False,False,False,False,False,False,False,False,False,False,False
237,237,237,240,Aven Colony,11/4/2021,11/11/2021,https://store.epicgames.com/en-US/p/aven-colony,408e1dacff9c4ddabecb93b1e6183db9,31bd7140ab344cd59a770e14b2afbcea,2999.0,$29.99,"['1188', '21127', '9547', '15375', '1393', '21138', '21140', '21141', '1146', '1370', '1115', '21149', '21119']",,"[{'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '1393'}, {'id': '21138'}, {'id': '21140'}, {'id': '21141'}, {'id': '1146'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
238,238,238,239,DARQ: Complete Edition,10/28/2021,11/4/2021,https://store.epicgames.com/en-US/p/darq-complete-edition,0af5da05c76943f8a7da7cc65949ffd4,3819de76dedf4cd2aebbcf9279e23e43,1999.0,$19.99,"['1218', '1298', '1370', '9547', '1117']",,"[{'id': '1218'}, {'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}]",False,True,True,False,False,False,False,False,True,True,False
239,239,239,238,Among the Sleep – Enhanced Edition,10/21/2021,10/28/2021,https://store.epicgames.com/en-US/p/among-the-sleep-enhanced-edition,2a112cd37b774426990583a259e25ef9,53ef2f4592684c4c97d6d32e40467274,1699.0,$16.99,"['1218', '21894', '19847', '9547', '1117', '9549', '10719', '1263']",Krillbite Studios AS,"[{'id': '1218'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '10719'}, {'id': '1263'}]",False,True,False,False,False,False,False,False,True,False,False
240,240,240,237,Stubbs the Zombie in Rebel Without a Pulse,10/14/2021,10/21/2021,https://store.epicgames.com/en-US/p/stubbs-the-zombie-in-rebel-without-a-pulse,f060c900b80441fda67a7d986c327905,dcbacb85c17e4d39b885d0ba252dc8a7,1999.0,$19.99,"['1216', '1264', '1137', '1220', '1301', '21109', '1161', '1306', '1370', '9547', '15375']",,"[{'id': '1216'}, {'id': '1264'}, {'id': '1137'}, {'id': '1220'}, {'id': '1301'}, {'id': '21109'}, {'id': '1161'}, {'id': '1306'}, {'id': '1370'}, {'id': '9547'}, {'id': '15375'}]",True,False,False,False,False,False,False,False,True,True,False
241,241,241,236,Paladins Epic Pack,10/14/2021,10/21/2021,https://store.epicgames.com/en-US/p/paladins--paladins-epic-pack,87150f24a0924e658feb8df97485d0f0,badb0ee71b474ed591ec43212547cfc8,3499.0,$34.99,['9547'],,[{'id': '9547'}],False,False,False,False,False,False,False,False,True,False,False
242,242,242,235,PC Building Simulator,10/7/2021,10/14/2021,https://store.epicgames.com/en-US/p/pc-building-simulator,7bfbb022d2fa4d67a4844631ecd5c027,8f5f5eff22f3468fa5551771406fc868,1999.0,$19.99,"['1188', '21894', '19847', '21127', '9547', '35244', '1263', '1393', '21138', '21139', '21140', '21141', '1370', '21146', '21149', '21119']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '19847'}, {'id': '21127'}, {'id': '9547'}, {'id': '35244'}, {'id': '1263'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
243,243,243,234,Europa Universalis IV,9/30/2021,10/7/2021,https://store.epicgames.com/en-US/p/europa-universalis-iv,45b82cb4454b40439b61ba126adfabec,80d3aeb1d7c3434981e0bcbc47700a83,3999.0,$39.99,"['21122', '1188', '21125', '21129', '9547', '1393', '21138', '1203', '1299', '21139', '21140', '21141', '1370', '21146', '1115', '10719']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '10719'}]",False,False,False,False,False,True,False,False,True,True,True
244,244,244,233,2064: Read Only Memories,9/30/2021,10/7/2021,https://store.epicgames.com/en-US/p/2064-read-only-memories,92e998e921ad4979883c19f65de8b456,5b08e4db33c54e518c2a1360cc2c7f18,1999.0,$19.99,"['21894', '1127', '1370', '9547', '1117', '10719']",,"[{'id': '21894'}, {'id': '1127'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '10719'}]",False,True,False,False,False,False,False,False,True,True,False
245,245,245,232,The Escapists,9/23/2021,9/30/2021,https://store.epicgames.com/en-US/p/the-escapists,33aaf380683a465ea91de7407faa7072,epic,1799.0,$17.99,"['1216', '1370', '1115', '9547']",,"[{'id': '1216'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}]",True,False,False,False,False,True,False,False,True,True,False
246,246,246,231,Tharsis,9/16/2021,9/23/2021,https://store.epicgames.com/en-US/p/tharsis,0c7924b21589422581c7cbe8d5a336c5,be67e141378446cf9399b3db1a22ceb3,1499.0,$14.99,"['21894', '1370', '1115', '9547']",,"[{'id': '21894'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}]",False,False,False,False,False,True,False,False,True,True,False
247,247,247,230,Speed Brawl,9/16/2021,9/23/2021,https://store.epicgames.com/en-US/p/speed-brawl,d89d1ecf209d42688d82909e522f2ec1,d3f34b351df646e0ab932fd8d8e5dfc2,1999.0,$19.99,"['1216', '1264', '1344', '1203', '21109', '1370', '9547', '9549', '1151']",,"[{'id': '1216'}, {'id': '1264'}, {'id': '1344'}, {'id': '1203'}, {'id': '21109'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1151'}]",True,False,False,False,False,False,False,False,True,True,True
248,248,248,229,Sheltered,9/9/2021,9/16/2021,https://store.epicgames.com/en-US/p/sheltered,011ab6d40b80485bb23fbef4362aceb2,3b550d92911244558770b68c5a812a5d,1499.0,$14.99,"['21894', '1367', '1370', '1115', '21147', '9547', '15375']",,"[{'id': '21894'}, {'id': '1367'}, {'id': '1370'}, {'id': '1115'}, {'id': '21147'}, {'id': '9547'}, {'id': '15375'}]",False,False,False,False,False,True,False,False,True,True,False
249,249,249,228,Nioh: The Complete Edition,9/9/2021,9/16/2021,https://store.epicgames.com/en-US/p/nioh-the-complete-edition,3bc256d2117b4415b25a2c7d756392f4,3622b6ddc5c849b1826085d5fe492eae,4999.0,$49.99,"['1216', '21122', '21894', '21129', '9547', '1264', '21137', '21138', '1203', '21139', '21140', '21109', '21141', '1367', '1370', '21147']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '21894'}, {'id': '21129'}, {'id': '9547'}, {'id': '1264'}, {'id': '21137'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '21147'}]",True,False,False,False,False,False,False,False,True,True,True
250,250,250,227,Yoku’s Island Express,9/2/2021,9/9/2021,https://store.epicgames.com/en-US/p/yokus-island-express,f28ce458986e4f8dbbf67be5d0ac41e6,54399b3ef40d4c568e5904607470ffe9,1999.0,$19.99,"['1336', '1370', '9547', '1117', '1247', '1263', '15375']",Team17 Digital Ltd,"[{'id': '1336'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1247'}, {'id': '1263'}, {'id': '15375'}]",False,True,False,False,False,False,False,False,True,True,False
251,251,251,226,Automachef,8/26/2021,9/2/2021,https://store.epicgames.com/en-US/p/automachef,c57ffe9b84324710845173de8a887feb,75ec0c7498894d1a99a5c8f02f3e4c55,1499.0,$14.99,"['1393', '21138', '1188', '21141', '21894', '1370', '9547', '1263', '15375']",,"[{'id': '1393'}, {'id': '21138'}, {'id': '1188'}, {'id': '21141'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}]",False,False,False,False,False,False,False,False,True,True,False
252,252,252,225,Saints Row: The Third Remastered,8/26/2021,9/2/2021,https://store.epicgames.com/en-US/p/saints-row-the-third-remastered,822ad2aee1ff4b2da5dd03a995527821,3928fd8975b2437d894bbc5cd21de9a0,2999.0,$29.99,"['1216', '21122', '1188', '21126', '9547', '15375', '21138', '1203', '21139', '21140', '21109', '21141', '21149', '1279', '21119']",Plaion,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21126'}, {'id': '9547'}, {'id': '15375'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '21149'}, {'id': '1279'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,False,True
253,253,253,224,Yooka-Laylee,8/19/2021,8/26/2021,https://store.epicgames.com/en-US/p/yooka-laylee,03d4680cc79a4030b40e2d7c6bdacbaf,131e306949034972959ca401ca27837e,3999.0,$39.99,"['1188', '21894', '9547', '9549', '1263', '21138', '1203', '21139', '21141', '1370', '1117', '1151', '21119']",,"[{'id': '1188'}, {'id': '21894'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21141'}, {'id': '1370'}, {'id': '1117'}, {'id': '1151'}, {'id': '21119'}]",False,True,False,False,False,False,False,False,True,True,True
254,254,254,223,Void Bastards,8/19/2021,8/26/2021,https://store.epicgames.com/en-US/p/void-bastards,c1bb7eb3554b42f0957cc87363e59e1d,6b753bd045604be89d9779e741c604b1,2999.0,$29.99,"['1216', '21121', '21137', '21138', '21139', '21140', '1210', '1370', '9547', '9549', '21119', '15375']",,"[{'id': '1216'}, {'id': '21121'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '21119'}, {'id': '15375'}]",True,False,False,False,True,False,False,False,True,True,False
255,255,255,222,Rebel Galaxy,8/12/2021,8/19/2021,https://store.epicgames.com/en-US/p/rebel-galaxy,73f7ee3f9e5540ff963573b9c3b08744,weaver,1999.0,$19.99,"['1281', '21138', '1188', '21140', '21141', '1367', '1370', '1307', '9547', '9549', '21149', '21119']",,"[{'id': '1281'}, {'id': '21138'}, {'id': '1188'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '9547'}, {'id': '9549'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
256,256,256,221,Minit,8/5/2021,8/12/2021,https://store.epicgames.com/en-US/p/minit,c3bb66a9e2064fa580597cee86cbc1df,43605e89e49d438485298819a7ef17b4,999.0,$9.99,"['1298', '1370', '9547', '9548', '1117', '9549', '10719', '1263', '15375']",,"[{'id': '1298'}, {'id': '1370'}, {'id': '9547'}, {'id': '9548'}, {'id': '1117'}, {'id': '9549'}, {'id': '10719'}, {'id': '1263'}, {'id': '15375'}]",False,True,True,False,False,False,False,True,True,True,False
257,257,257,220,A Plague Tale: Innocence,8/5/2021,8/12/2021,https://store.epicgames.com/en-US/p/a-plague-tale-innocence,89e949b9176d4f04a5b2e6ca28655b21,71d19da3678943098859baa9c4c39f95,3999.0,$39.99,"['1216', '21122', '1188', '21894', '21127', '9547', '21138', '21139', '21140', '21109', '21141', '1370', '21146', '1117', '21149', '21119']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1117'}, {'id': '21149'}, {'id': '21119'}]",True,True,False,False,False,False,False,False,True,True,False
258,258,258,219,Train Sim World 2,7/29/2021,8/5/2021,https://store.epicgames.com/en-US/p/train-sim-world-2,240096b07cf94eaba1d3695221127d89,d8d8b399f3d14ac2b9b75870329a68dd,1999.0,$19.99,"['1188', '21127', '9547', '9549', '21135', '1393', '21138', '21139', '21140', '21141', '1370', '21146', '21149', '21119']",Dovetail Games,"[{'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '9549'}, {'id': '21135'}, {'id': '1393'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
259,259,259,218,Mothergunship,7/29/2021,8/5/2021,https://store.epicgames.com/en-US/p/mothergunship,5d2ce65c344c40918fe103c5dc34e6f1,7dc02eac2fe347368b5f72a02bb5bc5e,2499.0,$24.99,"['1216', '1264', '1185', '1203', '21109', '21894', '1210', '1370', '9547']",,"[{'id': '1216'}, {'id': '1264'}, {'id': '1185'}, {'id': '1203'}, {'id': '21109'}, {'id': '21894'}, {'id': '1210'}, {'id': '1370'}, {'id': '9547'}]",True,False,False,False,True,False,False,False,True,True,True
260,260,260,217,Verdun,7/22/2021,7/29/2021,https://store.epicgames.com/en-US/p/verdun,7d26ed48c61f498189e60b282eaddbdf,e4a2a414d46849f49a35c0f80df2903a,1999.0,$19.99,"['1216', '21122', '1188', '21125', '1190', '21894', '19847', '9547', '9549', '15375', '21135', '1264', '21138', '1203', '1299', '21139', '21140', '21141', '1210', '1370', '21146', '21149', '10719']",,"[{'id': '1216'}, {'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '1190'}, {'id': '21894'}, {'id': '19847'}, {'id': '9547'}, {'id': '9549'}, {'id': '15375'}, {'id': '21135'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1210'}, {'id': '1370'}, {'id': '21146'}, {'id': '21149'}, {'id': '10719'}]",True,False,False,False,True,False,False,False,True,True,True
