,Unnamed: 0.1,Unnamed: 0,Number,Name,Start,End,Link,id,descr,namespace,orig_price,fmt_orig_price,tags,seller,taglist,action,adventure,puzzle,rpg,shooter,strategy,survival,osx,windows,singleplayer,multiplayer
53,53,53,424,Cave Story+,8/31/2023,9/7/2023,https://store.epicgames.com/en-US/p/cave-story-plus,be3de140fc3749b28215da1626cce8bc,"Arguably the most well-known indie game of all time, Cave Story+ features an original story brimming with personality, mystery and fast-paced fun. Run, jump, shoot, fly and explore your way through a massive adventure reminiscent of classic 8 and 16-bit games!",78473822f724474d8e436f6bde735623,1499.0,$14.99,"['1216', '21109', '21894', '9547', '1117', '9549', '1151']",,"[{'id': '1216'}, {'id': '21109'}, {'id': '21894'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '1151'}]",True,True,False,False,False,False,False,False,True,False,False
54,54,54,423,Homeworld: Deserts of Kharak,8/24/2023,8/31/2023,https://store.epicgames.com/en-US/p/homeworld-deserts-of-kharak,508291c29513464b84c1b701edf3d8f4,Homeworld: Deserts of Kharak,e209b2d1d5384f639335f64e3e6c4bb8,4999.0,$49.99,"['21138', '1203', '21139', '1188', '21125', '19847', '21127', '1370', '1115', '9547', '15375', '21119']",,"[{'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '1188'}, {'id': '21125'}, {'id': '19847'}, {'id': '21127'}, {'id': '1370'}, {'id': '1115'}, {'id': '9547'}, {'id': '15375'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,True
55,55,55,422,Dodo Peak,8/17/2023,8/24/2023,https://store.epicgames.com/en-US/p/dodo-peak-159276,97576d7026ab4e4181fdf9b8711a95d9,A throwback to the classic arcade platformers of the past with a modern twist! Play as a dodo bird to find and rescue your lost babies from a series of dangerous island peaks.,cea01263911a4e179a5e3892ef710930,999.0,$9.99,"['1298', '21894', '19847', '1370', '9547', '9549', '1198', '1151']",,"[{'id': '1298'}, {'id': '21894'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '9549'}, {'id': '1198'}, {'id': '1151'}]",False,False,True,False,False,False,False,False,True,True,False
56,56,56,421,Black Book,8/17/2023,8/24/2023,https://store.epicgames.com/en-US/p/black-book,0bce0871129140d894da3789e2fe0a7f,"“Black Book” is a dark RPG Adventure, based on Slavic myths, in which you play as a young sorceress. Fight evil forces in card-based battles and explore the world, where humans live alongside mythological creatures.",8211dc6089af4542926b7a8137b9079e,2499.0,$24.99,"['21141', '21894', '1367', '19847', '1370', '9547', '1117', '9549', '1263']",,"[{'id': '21141'}, {'id': '21894'}, {'id': '1367'}, {'id': '19847'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '9549'}, {'id': '1263'}]",False,True,False,False,False,False,False,False,True,True,False
57,57,57,420,Orwell: Keeping an Eye on You,8/10/2023,8/17/2023,https://store.epicgames.com/en-US/p/orwell-keeping-an-eye-on-you,2bc098b80f364e178f364ab368b15372,"Big Brother has arrived - and it’s you. Investigate the lives of citizens to find those responsible for a series of terror attacks. But, be warned, the information you supply will have consequences…",750dfadbde8445f980601e84434359c5,999.0,$9.99,"['1393', '1395', '21894', '1127', '1370', '9547', '10719']",,"[{'id': '1393'}, {'id': '1395'}, {'id': '21894'}, {'id': '1127'}, {'id': '1370'}, {'id': '9547'}, {'id': '10719'}]",False,False,False,False,False,False,False,False,True,True,False
58,58,58,419,Europa Universalis IV,8/10/2023,8/17/2023,https://epicgames.com/product/europa-universalis-iv,45b82cb4454b40439b61ba126adfabec,"Lead any nation from Renaissance to Revolution in a complex simulation of the early modern world. Master the art of war, diplomacy and trade to shape and change your nation’s history!",80d3aeb1d7c3434981e0bcbc47700a83,3999.0,$39.99,"['21122', '1188', '21125', '21129', '9547', '1393', '21138', '1203', '1299', '21139', '21140', '21141', '1370', '21146', '1115', '10719']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21125'}, {'id': '21129'}, {'id': '9547'}, {'id': '1393'}, {'id': '21138'}, {'id': '1203'}, {'id': '1299'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '21146'}, {'id': '1115'}, {'id': '10719'}]",False,False,False,False,False,True,False,False,True,True,True
59,59,59,418,Loop Hero,8/3/2023,8/10/2023,https://store.epicgames.com/en-US/p/loop-hero,db122f42b41f4dec927e0f280cf653bd,"The Lich has thrown the world into a timeless loop and plunged its inhabitants into never ending chaos. Wield an expanding deck of mystical cards to place enemies, buildings, and terrain along each unique expedition loop for the brave hero.",ff50f85ed609454e80ac46d9496da34d,1499.0,$14.99,"['21122', '1188', '21894', '21127', '9547', '1263', '15375', '21137', '21138', '21139', '21140', '21141', '1370', '1181', '21149', '10719', '21119']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '21894'}, {'id': '21127'}, {'id': '9547'}, {'id': '1263'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1181'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,False
60,60,60,417,Bloons TD 6,8/3/2023,8/10/2023,https://store.epicgames.com/en-US/p/bloons-td-6-bf95a0,b27e3b556f1048b9824c7196f32afceb,The Bloons are back and better than ever! Get ready for a massive 3D tower defense game designed to give you hours and hours of the best strategy gaming available.,6a8dfa6e441e4f2f9048a98776c6077d,1399.0,$13.99,"['29088', '21122', '1188', '21127', '9547', '15375', '1264', '21136', '21138', '21139', '21140', '21141', '22776', '1370', '1115', '21149', '21119']",,"[{'id': '29088'}, {'id': '21122'}, {'id': '1188'}, {'id': '21127'}, {'id': '9547'}, {'id': '15375'}, {'id': '1264'}, {'id': '21136'}, {'id': '21138'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '22776'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}, {'id': '21119'}]",False,False,False,False,False,True,False,False,True,True,False
61,61,61,416,Severed Steel,7/27/2023,8/3/2023,https://store.epicgames.com/en-US/p/severed-steel,b26543426574454e82e07624450c9022,"A stylish single-player FPS featuring a fluid stunt system, destructible voxel environments, loads of bullet time, a unique one-armed protagonist, and a dark electronic soundtrack.",5db7394e65044dd1bb083ee983e2b3a5,2499.0,$24.99,"['1216', '1185', '21121', '19847', '9547', '9549', '1263', '21137', '21138', '21109', '21141', '1370', '21119']",,"[{'id': '1216'}, {'id': '1185'}, {'id': '21121'}, {'id': '19847'}, {'id': '9547'}, {'id': '9549'}, {'id': '1263'}, {'id': '21137'}, {'id': '21138'}, {'id': '21109'}, {'id': '21141'}, {'id': '1370'}, {'id': '21119'}]",True,False,False,False,False,False,False,False,True,True,False
62,62,62,415,Homeworld Remastered Collection,7/27/2023,8/3/2023,https://store.epicgames.com/en-US/p/homeworld-remastered-collection,4709cb4179de4f3daa08fe69ec41bc22,"Experience the epic space strategy games that redefined the RTS genre. Control your fleet and build an armada across more than 30 single-player missions. Choose unit types, fleet formations and flight tactics for each strategic situation.",4311a0ee99724086b1a4f261b827d038,3499.0,$34.99,"['1188', '21125', '19847', '21127', '21129', '9547', '15375', '21137', '21138', '1203', '21139', '21140', '21141', '1370', '1115', '21149']",,"[{'id': '1188'}, {'id': '21125'}, {'id': '19847'}, {'id': '21127'}, {'id': '21129'}, {'id': '9547'}, {'id': '15375'}, {'id': '21137'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1370'}, {'id': '1115'}, {'id': '21149'}]",False,False,False,False,False,True,False,False,True,True,True
63,63,63,414,The Elder Scrolls Online,7/20/2023,7/27/2023,https://store.epicgames.com/en-US/p/the-elder-scrolls-online,c052f9c8e36d432fbfb4a10b0849da9f,Join over 22 million players in the award-winning online multiplayer RPG and experience limitless adventure in a persistent Elder Scrolls world. ,27aa2ebdcda14b3bb8a669aab73ca55f,1999.0,$19.99,"['21122', '1188', '9547', '1264', '21138', '1203', '21139', '21140', '21141', '1367', '1370', '1307', '21147', '21149', '10719', '21119']",,"[{'id': '21122'}, {'id': '1188'}, {'id': '9547'}, {'id': '1264'}, {'id': '21138'}, {'id': '1203'}, {'id': '21139'}, {'id': '21140'}, {'id': '21141'}, {'id': '1367'}, {'id': '1370'}, {'id': '1307'}, {'id': '21147'}, {'id': '21149'}, {'id': '10719'}, {'id': '21119'}]",False,False,False,False,False,False,False,False,True,True,True
64,64,64,413,Murder by Numbers,7/20/2023,7/27/2023,https://store.epicgames.com/en-US/p/murder-by-numbers,72266ee0bb6f46b3b81f787f31eef633,Solve Pixel Puzzles to find clues. Use those clues to interrogate witnesses. Work your way to the truth....and uncover the mystery of Murder by Numbers!,a0c5d9d8a9a940e8a8f63118c7323210,1499.0,$14.99,"['21136', '21121', '1298', '21122', '21139', '21141', '21894', '1370', '9547', '1117', '1263']",,"[{'id': '21136'}, {'id': '21121'}, {'id': '1298'}, {'id': '21122'}, {'id': '21139'}, {'id': '21141'}, {'id': '21894'}, {'id': '1370'}, {'id': '9547'}, {'id': '1117'}, {'id': '1263'}]",False,True,True,False,False,False,False,False,True,True,False
